"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","genus","subgenus","specificEpithet","elevation"
2006,5,1,"","Oaxaca","Región Sierra Norte: Apertura de brecha hacia cabañas nuevas",17.31278,-96.44417,"Quercus L.","Quercus",NA,"",2000
2006,10,4,"","Oaxaca","El Encinal, San Pedro Teutila. Región Cañada",18.00153,-96.67706,"Quercus L.","Quercus",NA,"",868
2006,5,1,"","Oaxaca","Region Sierra Norte",17.31278,-96.44417,"Quercus peduncularis Née","Quercus",NA,"peduncularis",2000
2006,11,16,"Bosque de encino","Oaxaca","Dtto. Tehuantepec",16.69186,-95.49578,"Quercus laeta Liebm.","Quercus",NA,"laeta",NA
2006,12,9,"","Oaxaca","Sobre brecha de saca abandonada, zona N del Area Natural Cartificada, a 2.6 km en LR de El Porvenir",16.74247,-95.49803,"Quercus leiophylla A.DC.","Quercus",NA,"leiophylla",1600
2010,9,24,"","Oaxaca","Distrito: Yautepec. La muralla al arroyo",16.45225,-95.97333,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1165
2011,9,29,"Bosque de Pino-Encino","Oaxaca","Santa María Quiegolani Paraje del Aire, San Andrés Tlahuitoltepec",16.25642,-96.0425,"Quercus castanea Née","Quercus",NA,"castanea",2289
2006,3,30,"Vegetación bosque de encino","Oaxaca","Región: Cañada. Paraje: La Cruz; entre la brecha de Quiotepec a Coyula. Loc. San Juan Coyula",17.92289,-96.9314,"Quercus laeta Liebm.","Quercus",NA,"laeta",1244
2006,12,18,"","Oaxaca","Regíon de Sierra Norte: Camino a las grutas ecoturísticas",17.31717,-96.44508,"Quercus L.","Quercus",NA,"",2000
2007,2,2,"","Oaxaca","Breha hacia cabañas nuevas, cerca de la SSS",17.31278,-96.44417,"Quercus L.","Quercus",NA,"",2000
2006,11,16,"Bosque de encino","Oaxaca","Dtto. Tehuantepec",16.69186,-95.49578,"Quercus laeta Liebm.","Quercus",NA,"laeta",NA
2009,10,3,"","Oaxaca","Dto. Ixtlán; Santa Catarina Lachatao; Sierra Norte",17.18083,-96.46389,"Quercus rugosa Née","Quercus",NA,"rugosa",2998
1996,7,13,"","Oaxaca","10 km. S San Melchor Betaza",17.21612,-96.1627,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1400
2007,9,27,"","Oaxaca","El Chorrito",17.39886,-96.51833,"Quercus laurina Bonpl.","Quercus",NA,"laurina",2410
2006,3,18,"","Oaxaca","Antena de comunicacion, a 200 m de la carreteraa Papalos. San Juan Coyula, Cañada",17.90417,-96.9071,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",1736
2007,3,18,"Bosque de encino","Oaxaca","San Pedro Teutila. Región cañada",18.00153,-96.67706,"Quercus L.","Quercus",NA,"",868
2007,1,31,"","Oaxaca","Capulalpan de Méndez.A 500 m al NE de la Trituradora de piedra (SSS); brecha limite. Región Sierra Norte",17.32028,-96.44444,"Quercus L.","Quercus",NA,"",2102
2006,3,18,"","Oaxaca","Paraje: Antena de comunicación, a 200 m de la carretera a Papalos Loc. San Juan Coyula Región: Cañada",17.90417,-96.9071,"Quercus germana Schltdl. & Cham.","Quercus",NA,"germana",1736
2009,11,6,"Bosque de encino","Oaxaca","Dto. Ixtlán, Santa Catarina Lachatao. Sierra Norte",17.25556,-96.49139,"Quercus deserticola Trel.","Quercus",NA,"deserticola",2572
2005,2,23,"","Oaxaca","Torre 172 de la linea eléctrica Temascal II-Oaxaca Potencia, Santa Ana Cuahutemoc. Región Cañada",17.97603,-96.79994,"Quercus durifolia Seemen ex Loes.","Quercus",NA,"durifolia",1539
2004,7,29,"Bosque de Pino-Encino","Oaxaca","Santiago Suchilquitongo",17.25125,-96.91586,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2024
2008,2,6,"","Oaxaca","Carretera Santa María Huatulco-Pluma Hidalgo",15.88756,-96.40561,"Quercus conspersa Benth.","Quercus",NA,"conspersa",750
2005,2,23,"BOSQUE DE QUERCUS HUMEDO","Oaxaca","Santa Ana Cuauhtemoc. Torre 172 de la Línea Eléctrica Temascal II-Oaxaca",17.97603,-96.79994,"Quercus acatenangensis Trel.","Quercus",NA,"acatenangensis",1539
2008,9,13,"","Oaxaca","Paraje 'cerro de la culebra parte alta'. Distrito Huajuapam, Región Mixteca",17.64097,-97.97433,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1518
2006,3,25,"","Oaxaca","25 km. from Tiotitlán de Flores Magónalong rd to Hualta de Jimenez",18.17181,-97.00328,"Quercus ocoteifolia Liebm.","Quercus",NA,"ocoteifolia",2271
2012,9,1,"","Oaxaca","Loma del guaje",17.10808,-96.6055,"Quercus castanea Née","Quercus",NA,"castanea",2069
2012,7,29,"","Oaxaca","Loma el Nopal.",16.89086,-96.84853,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1914
2006,9,19,"","Oaxaca","1 km al este de Llano Hierba, en la Metalera.",16.68969,-97.35333,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1120
2005,5,31,"","Oaxaca","El Gachupin. Región Mixteca. Paraje Nueva linea de transmisión eléctrica.",17.00475,-96.967,"Quercus laurina Bonpl.","Quercus",NA,"laurina",2608
1988,10,6,"Bosuqe de Pinus lawsonii, P. oocarpa, Quercus crassifolia","Oaxaca","Tziqui Cuaza a 7 km S de San Juan Mixtepec. Distrito Juxtlahuaca, Región Mixteca",17.26667,-97.83333,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",2200
2005,5,31,"","Oaxaca","Region la Mixteca, Loc El Gachupin. Paraje Nueva Linea de transmición eléctrica",17.00475,-96.967,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2608
1988,7,11,"","Oaxaca","Río San Lucas, 2 km al S de San Juan Mixtepec. Distrito Juxtlahuaca, Región Mixteca",17.3,-97.85,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",1780
2003,4,30,"","Oaxaca","300 m al N de libramiento de San Felipe del Agua",17.11667,-96.70639,"Quercus castanea Née","Quercus",NA,"castanea",1690
2007,10,10,"","Oaxaca","La Era, a254 km. en LR (68°) de Santa Cruz Itundujia",16.88056,-97.63778,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",2219
2005,2,22,"","Oaxaca","San Isidro Buenos Aires. Línea de Transmisión Temascal II-Oaxaca Potencia",17.96628,-96.87939,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1564
2007,10,10,"","Oaxaca","Banco de grava, a la orilla de la brecha, a 1.48 Km en LR (87°) de Santa Cruz Itundujia.",16.87333,-97.64667,"Quercus laurina Bonpl.","Quercus",NA,"laurina",2455
2007,2,2,"","Oaxaca","Brecha hacia cabañas Nuevas cerca de la SSS Sierra Norte.",17.31278,-96.44417,"Quercus urbani Trel.","Quercus",NA,"urbani",2000
2006,3,11,"","Oaxaca","Piedra blanca, a1 km al N del tanque de cría de mojarra",16.85522,-96.64853,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1668
2010,6,21,"Bosque de pino-encino, suelo arenoso","Oaxaca","AGUAJE EL GALLITO SAN JUAN ACALTEPEC",16.26853,-95.84089,"Quercus elliptica Née","Quercus",NA,"elliptica",1670
2013,6,21,"","Oaxaca","Predio San Lorenzo, conglomerado 76595 del Inventario Nacional Forestal y de Suelos",16.26628,-95.8447,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1654
2013,5,12,"","Oaxaca","Benito Juárez, conglomerado 74413 del Inventario Nacional Forestal y de Suelos",16.72697,-94.1363,"Quercus peduncularis Née","Quercus",NA,"peduncularis",953
2006,4,3,"","Oaxaca","Above sharp turn in rd adjacent to chool CECYTE/EMSaD 36 in la Merced del Potrero.",16.03544,-96.06644,"Quercus glaucescens Bonpl.","Quercus",NA,"glaucescens",571
1986,4,24,"","Oaxaca","Dtro. de Ixtlán, 0.6 mi SW of Ruta Nacional 175 at a point 11.2 mi S and W of Guelatao de Juárez at point where gravel road crosses small stream (NE of Santa María Catarina Ixtepeji)",17.283,-96.55,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1960
2003,5,17,"","Oaxaca","Distrito: Pochutla. 400 m al N de la finca Monte Carlo, al lado de la brecha a las Lobas",15.997,-96.11042,"Quercus crispifolia Trel.","Quercus",NA,"crispifolia",990
2013,7,28,"","Oaxaca","Paraje, Santa María Temaxcaltepec. Predio, Tierra Colorada",16.18125,-97.2019,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",1212
1997,8,30,"Bosque mesófilo y pino-encino","Oaxaca","A 51 km de Miahuatlán a Puerto Escondido, pasando San Miguel Suchixtepec",16.07528,-96.4667,"Quercus grahamii Benth.","Quercus",NA,"grahamii",2200
2006,5,17,"","Oaxaca","Distrito de Sola de Vega",16.744,-97.27667,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",2449
2013,6,1,"","Oaxaca","Predio San Cristobal Lachirioag, Paraje El Entronque, conglomerado 71857 del Inventario Nacional Forestal y de Suelos",17.36097,-96.175,"Quercus acutifolia Née","Quercus",NA,"acutifolia",871
2006,5,18,"","Oaxaca","El Viejo, San Isidro Llano Yerba",16.70375,-97.3655,"Quercus peduncularis Née","Quercus",NA,"peduncularis",1244
2013,6,5,"","Oaxaca","Predio Rancho Pericón, Paraje San Miguel del Valle",17.05786,-96.4673,"Quercus deserticola Trel.","Quercus",NA,"deserticola",2421
2014,6,18,"","Oaxaca","Paraje Río Paloma, Predio La Casacada",17.08861,-96.09,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",2000
2001,9,28,"","Oaxaca","San Juan Coyula",17.91222,-96.9239,"Quercus castanea Née","Quercus",NA,"castanea",1700
2001,9,28,"","Oaxaca","San Juan Coyula",17.91222,-96.9239,"Quercus castanea Née","Quercus",NA,"castanea",1700
2008,5,21,"","Oaxaca","Distrito Putla Paraje El Pipe a 2.49 Km en el LR (E) de la Agencia de Zaragoza.",16.66861,-97.77264,"Quercus elliptica Née","Quercus",NA,"elliptica",1318
2006,4,30,"","Oaxaca","San Juan Coyula. Paraje La Mojonera colindancia con San Lorenzo Papalo.",17.90917,-96.88278,"Quercus candicans Née","Quercus",NA,"candicans",2011
2007,10,10,"Bosque de pino-encino con P. oaxacana, P. leiophylla, suelo blanquesino.","Oaxaca","Distrito: Putla, Banco de grava, a orilla de brecha, a 1.48 km en LR (87°) de Santa Cruz Itundujia.",16.87333,-97.64667,"Quercus candicans Née","Quercus",NA,"candicans",2455
2013,11,10,"","Oaxaca","Paraje, El Manzanito. Predio, El Manzanito, conglomerado 71626 del Inventario Nacional Forestal y de Suelos",17.43722,-96.9697,"Quercus castanea Née","Quercus",NA,"castanea",2006
2006,5,9,"","Oaxaca","Imperio Santiago Yosondúa. Distrito Tlaxiaco, Región Mixteca",16.90344,-97.58197,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",2260
2006,5,9,"","Oaxaca","Imperio Santiago Yosondúa. Distrito Tlaxiaco, Región Mixteca",16.90286,-97.57983,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",2394
2008,7,10,"Bosque depino-encino con P. tenuifolia, Quercus sp., Oreopanax, xalapensis, Litsea","Oaxaca","Distrito: Putla El Cuachepil a 1.98 km en LR (N) de la Agencia de Independencia",16.70844,-97.6181,"Quercus splendens Née","Quercus",NA,"splendens",1686
2013,10,15,"Bosque mesófilo de montaña, primaria. Suelo negro con materia orgánica y hojarasca pendiente de 35°","Oaxaca","Etnoregión Cañada (RTP-121)",17.93019,-96.8333,"Quercus trinitatis Trel.","Quercus",NA,"trinitatis",2275
2013,10,15,"Bosque mesófilo de montaña, primaria. Suelo negro con materia orgánica y hojarasca pendiente de 35°","Oaxaca","Etnoregión Cañada (RTP-121) 'Peña Blanca'",17.93019,-96.8333,"Quercus trinitatis Trel.","Quercus",NA,"trinitatis",2275
2012,9,30,"Vegetación bosque de encino","Oaxaca","Paraje Cerro Plata, a 8 km al NE de santiago Apoala Loc. Santiago Apoala Dto. Nochixtlán Región Mixteca",17.71167,-97.1125,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",1800
2010,4,12,"Roadside mixed pine oak forest","Oaxaca","San Andrés Paxtlán",16.21547,-96.5333,"Quercus augustini Skan","Quercus",NA,"augustini",2423
2011,7,20,"","Oaxaca","Distrito: Tlacolula Portillo del Costeño",16.63131,-96.3685,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1533
2006,4,4,"Bosque de encino. Perturbado en transición hacia el bosque de encino-pino","Oaxaca","Imperio Santiago Yosondúa. Distrito Tlaxiaco, Región Mixteca",16.91758,-97.62119,"Quercus acutifolia Née","Quercus",NA,"acutifolia",2335
2006,6,6,"Bosque de pino","Oaxaca","Imperio Santiago Yosondúa. Distrito Tlaxiaco, Región Mixteca",16.91806,-97.627,"Quercus castanea Née","Quercus",NA,"castanea",2317
2014,7,15,"","Oaxaca","rancho viejo, around 4 km east from highschool in Santa María Chimalapa",16.90178,-94.6723,"Quercus elliptica Née","Quercus",NA,"elliptica",209
2014,10,8,"Bosque de encino-pino, primaria, suelo pardo con afloramientos rocosos, materia orgánica y hojarasca, pendiente de 20°","Oaxaca","Etnoregión Sierra Mixe (RTP-130). 'Río Humo'",17.24836,-96.2857,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",2436
2004,11,12,"","Oaxaca","Ojo de agua, río blanco, San Pablo Huitzo, Mpio. San Pablo Huitzo, Región: Valles Centrales, Oaxaca, México",17.35027,-96.83353,"Quercus peduncularis Née","Quercus",NA,"peduncularis",2055
2004,11,12,"","Oaxaca","Km 8 terraceria San Pablo Huitzo-Yajatlán",17.31681,-96.86681,"Quercus acutifolia Née","Quercus",NA,"acutifolia",2023
2004,11,12,"","Oaxaca","Km 7 carretera de terracería Huitzo-Yajatlán; Región: valles centrales",17.31673,-96.86684,"Quercus castanea Née","Quercus",NA,"castanea",1982
2004,11,24,"Bosque mesófilo perturbado con Pinus chiapensis y Liquidambar spp.","Oaxaca","Santa Cruz Teotilalpam, Región de la Cañada.",17.96736,-96.68383,"Quercus candicans Née","Quercus",NA,"candicans",1512
2013,10,15,"Bosque de encino-pino, suelo pardo con matéria orgánica y hojarasca, pendiente de 30°.","Oaxaca","Etnoregión Cañada (RTP-121). 'Agua Conejo'",17.94267,-96.8289,"Quercus candicans Née","Quercus",NA,"candicans",2061
2013,10,29,"","Oaxaca","San Pablo Yaganiza. Dto. Villa Alta. Región Sierra Norte",17.1357,-96.2092,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",2038
2013,9,27,"","Oaxaca","Predio El Rincón del Tigre.",18.04103,-97.4441,"Quercus glaucoides M.Martens & Galeotti","Quercus",NA,"glaucoides",1702
NA,NA,NA,"","Oaxaca","Arriba de La Arena, a 1.16 km al LR(SW) de la comunidad, sobre la terracería a Santa María Temaxcaltepec., Temaxcaltepec.",16.13739,-97.1805,"Quercus elliptica Née","Quercus",NA,"elliptica",1090
2014,11,21,"Bosque de pino-encino, suelo negro con materia orgánica y hojarasca, pendiente de 0°","Oaxaca","Etnoregión Sierra Norte (RTP-130) 'Cerro de la Estrella (Rat cha vera)'",17.30608,-96.24,"Quercus acatenangensis Trel.","Quercus",NA,"acatenangensis",1950
2004,9,13,"","Oaxaca","1 Km en linea recta SE (210°) de San Isidro Ojo de Agua",17.35833,-96.93586,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",2110
2005,2,11,"","Oaxaca","Llano Redondo",17.97553,-96.83,"Quercus resinosa Liebm.","Quercus",NA,"resinosa",1748
2006,3,14,"","Oaxaca","Cerro El Hambre, a 2.32 km en LR (343 N) de Santa María Zapotitlán",16.10667,-95.84686,"Quercus L.","Quercus",NA,"",1280
2006,4,4,"","Oaxaca","Imperio Santiago Yosondúa. Distrito Tlaxiaco, Región Mixteca",16.91758,-97.62119,"Quercus L.","Quercus",NA,"",2335
1997,7,31,"","Oaxaca","2 km SSW of town at Cruz Hernandez milpa. Distrito Miahuatlán, Región Sierra Sur",16.30222,-96.30111,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",2270
1981,5,31,"","Oaxaca","2 km al SO de S. M. Chimalapa, sobre camino a Lázaro Cárdenas y Mezquite, ± 54 km al E de El Mezquite (el cuál está en la carr. trans-ístmica)",16.917,-94.683,"Quercus L.","Quercus",NA,"",250
2011,7,19,"","Oaxaca","Distrito: Etla. Boca del Algodón",17.04997,-96.89972,"Quercus acutifolia Née","Quercus",NA,"acutifolia",1857
2005,2,19,"","Oaxaca","Cerro Pelón, torre 211 de la L.T. Temascal II-Oaxaca-Potencia, San Juan Coyula",17.90556,-96.93083,"Quercus sebifera Trel.","Quercus",NA,"sebifera",1728
2006,5,1,"","Oaxaca","Apertura de brecha hacia cabañas nuevas",17.31278,-96.44417,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",2000
2006,3,18,"","Oaxaca","Antena de comunicación, 200 m de la carretera a Pápalos, San Juan Coyula",17.90417,-96.90714,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",1736
2006,4,30,"","Oaxaca","Ladera N del cerro de Pueblo Viejo. Distrito Teposcolula, Región Mixteca",17.50233,-97.46775,"Quercus frutex Trel.","Quercus",NA,"frutex",NA
2014,6,6,"","Oaxaca","San Andrés Lagunas, Dto.: Teposcolula, Región: Mixteca. Paraje: A 2.2 Km al NW de San andrés Lagunas, en la zona de restauración",17.59217,-97.5296,"Quercus obtusata Bonpl.","Quercus",NA,"obtusata",2398
2011,5,17,"","Oaxaca","Distrito: Tlacolula La Gocha del Rnacho Jabalín",16.74325,-96.3122,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1684
2006,8,16,"","Oaxaca","Llano Yerba",16.69536,-97.35783,"Quercus conspersa Benth.","Quercus",NA,"conspersa",1217
2014,3,6,"Bosque de Pinus-Quercus.","Oaxaca","Dto. Etla. Llano verde, alrededores.",17.31872,-97.1162,"Quercus castanea Née","Quercus",NA,"castanea",2463
2007,9,26,"","Oaxaca","Llano de Soco Distrito: Ixtlán",17.40067,-96.50531,"Quercus glabrescens Benth.","Quercus",NA,"glabrescens",2665
2008,7,31,"Bosque de encino, con Asteraceas, leguminosas, Viburnum","Oaxaca","Camino a Iturbide por el Carrizal, a 2.26 km en LR (SE) de la Agencia de Buena Vista Distrito: Putla",16.705,-97.595,"Quercus acutifolia Née","Quercus",NA,"acutifolia",2381
2007,6,22,"","Oaxaca","Zaragoza, 840 m NW, entre el río y la brecha a Putla",16.67536,-97.79694,"Quercus laeta Liebm.","Quercus",NA,"laeta",1729
2007,6,22,"","Oaxaca","Zaragoza, 942 m N, cerca de la brecha a Putla",16.677,-97.79458,"Quercus laeta Liebm.","Quercus",NA,"laeta",1830
2004,11,26,"Vegetación bosque de encino-pino.","Oaxaca","Paraje: a 2 km en LR al SW (204°) de Chiquihuitlán de B.J. brecha entre Chiquihuitlán y Santa María Tlalixtac. Loc. La Concepción. Región Cañada",17.97942,-96.75044,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",861
2006,12,18,"","Oaxaca","Camino a las grutas ecoturísticas, Sierra Norte",17.31717,-96.44508,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",2000
2003,2,22,"","Oaxaca","Santa María Yavesía, Coord UTM 777237, 1906748.",17.228914,-96.393008,"Quercus affinis Scheidw.","Quercus",NA,"affinis",2420
2012,6,27,"bosque de Quercus con encino blanco (Quercus acutifolia), encino amarillo (Quercus liebmannii), ramón blanco (Cercocarpus fothergilloides), tiney (Comarostaphylis polifolia), enebro (Juniperus flaccida), Salvia fruticulosa, biznaga de chilitos (Mammillari haageana)","Oaxaca","Encino Amarillo, Cieneguilla, rio Negro, parte Sur. Distrito Nochixtlán, Región Mixteca",17.55411,-97.38592,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",2404
2012,2,19,"Cima, Bosque de encino con disturbio moderado","Oaxaca","Gandudito. (UTM 1981526, 14Q 694902)",17.913027,-97.160074,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",2085
1999,9,16,"","Oaxaca","La Cumbre.",17.87528,-97.20333,"Quercus laeta Liebm.","Quercus",NA,"laeta",2190
2010,5,18,"Bosque de Pino-Encino","Oaxaca","LA VICTORIA",16.73886,-97.7448,"Quercus glaucescens Bonpl.","Quercus",NA,"glaucescens",1170
2012,7,6,"","Oaxaca","Las Cuevas. Distrito Silacayoapam, Región Mixteca",17.74733,-98.27969,"Quercus magnoliifolia Née","Quercus",NA,"magnoliifolia",1820
2012,7,30,"","Oaxaca","El Rodeo",17.07969,-95.90581,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",1505
2011,7,1,"Ecotono de bosque de Quercus con Quercus spp., Agave angustifolia var. rubescens, Bursera bicolor, B. bipinnata (copal chino), Bursera sp. (copal mulato), Dodonaea viscosa, Opuntia spp., Oxalis, Tillandsia, Anacardiaceae (copalillo amarillo) y tepehuaje negro","Oaxaca","Dto. Yautepec. 7 km al E de El Camarón, carretera Oaxaca-Tehuantepec",16.54844,-95.99208,"Quercus L.","Quercus",NA,"",1012
2006,5,1,"","Oaxaca","Apertura de brecha hacia cabañas nuevas",17.31278,-96.44417,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",2000
2007,5,13,"Vegetación selva alta perennifolia. Vegetación secundaria.","Oaxaca","Paraje a 3 km al NE de Boca del Monte. Boca del Monte. Región Istmo.",17.07722,-94.99911,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",116
2007,2,2,"BOSQUE DE QUERCUS Y PINUS","Oaxaca","Brecha hacia cabañas nuevas, cerca de la SSS",17.31278,-96.44417,"Quercus scytophylla Liebm.","Quercus",NA,"scytophylla",2000
2004,12,17,"","Oaxaca","Torre 293, línea eléctrica Temascal-Oaxaca-Potencia, Santiago Dominguillo",17.64189,-96.94569,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1020
2006,3,10,"Bosque de Pino-Encino","Oaxaca","La Yerbabueba, San Pedro Tepalcatepec.",16.07417,-96.00722,"Quercus conspersa Benth.","Quercus",NA,"conspersa",866
2005,2,23,"","Oaxaca","Región Cañada. Portezuelo. Paraje A 1 km al W del paraje Portezuelo",17.9765,-96.81097,"Quercus candicans Née","Quercus",NA,"candicans",1841
2003,4,30,"","Oaxaca","Distrito: Centro. 300 m al N del libramiento de San Felipe del Agua.",17.11667,-96.70639,"Quercus resinosa Liebm.","Quercus",NA,"resinosa",1690
2004,12,17,"Bosque de encino. Cañada","Oaxaca","Brecha a la peña del águila, rumbo a la torre 209 de la línea eléctrica Temascal II-Oaxaca Potencia",17.91097,-96.92519,"Quercus conzattii Trel.","Quercus",NA,"conzattii",1705
2011,7,2,"","Oaxaca","Dto. Etla. Aprox. 10 km al NO de Telixhuaca, cerca del entronque a Las Sedas.",17.32914,-96.935,"Quercus liebmannii Oerst. ex Trel.","Quercus",NA,"liebmannii",1925
