"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","genus","subgenus","specificEpithet","elevation","interest"
1988,9,3,"Slope","Chiapas","Banabil",16.783333,-92.513889,"Quercus",NA,"crispipilis",1200,"no"
1983,11,19,"Ridge","Chiapas","N of Finca Cuxtepec",15.747222,-92.966667,"Quercus",NA,"castanea",650,"no"
1986,4,17,"On ridge top with low oak scrub and pines","Chiapas","6 km on road from San Cristóbal de Las Casas to Estación microondas Tzontehuitz",16.781944,-92.590278,"Quercus",NA,"crassifolia",1250,"no"
1964,11,24,"Steep slope near the summit","Chiapas","Summit of road from San Cristóbal de Las Casas to Teopisca",16.630556,-92.530556,"Quercus",NA,"segoviensis",1200,"no"
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus",NA,"lancifolia",885,"lancifolia"
1988,10,21,"Slope","Chiapas","Above Coapilla on road to Pantepec",17.184722,-93.147222,"Quercus",NA,"insignis",950,"insignis"
1945,4,18,"NO DISPONIBLE","Chiapas","5 km W of San Cristóbal de Las Casas on S slope of cerro Huitepec",16.738889,-92.697222,"Quercus",NA,"rugosa",1300,"no"
1981,9,NA,"Grassy slope","Chiapas","NE edge of San Cristobal de las Casas",16.748611,-92.613333,"Quercus",NA,"segoviensis",1125,"no"
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus",NA,"sapotifolia",837.5,"no"
1984,11,5,"Rocky slope","Chiapas","SW of La Soledad on road to Las Margaritas",16.494444,-91.516667,"Quercus",NA,"purulhana",750,"no"
1988,11,5,"Steep walled canyon","Chiapas","Between Finca Cuxtepeque and Finca Cabañas",15.747222,-92.969444,"Quercus",NA,"sapotifolia",550,"no"
1966,3,8,"Valley floor","Chiapas","Zinacantán centro",16.758333,-92.716667,"Quercus",NA,"crassifolia",1100,"no"
1988,5,21,"Ridge","Chiapas","N of Coapilla towards Ocotepec and Tapalapa",17.151389,-93.156944,"Quercus",NA,"segoviensis",850,"no"
1981,4,16,"NO DISPONIBLE","Chiapas","Above Huistán, on road to Oquem and Las Flores",16.701389,-92.543056,"Quercus",NA,"rugosa",1310,"no"
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus",NA,"laurina",1150,"no"
1988,9,24,"Ridge","Chiapas","Tres Lagunas, on road from Comitán to Villa Las Rosas (Lagunas Grandes?)",16.416667,-92.266667,"Quercus",NA,"crispipilis",1050,"no"
1986,12,7,"Slope","Chiapas","8 km NE of La Soledad along road from Las Margaritas to Campo Alegre",16.527778,-91.801389,"Quercus",NA,"crispipilis",800,"no"
1986,11,5,"Ridge","Chiapas","7 km SE of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus",NA,"vicentensis",885,"no"
1986,12,7,"Ridge","Chiapas","13 km N of Berriozábal at Pozo Turipache",16.843056,-93.304167,"Quercus",NA,"lancifolia",550,"lancifolia"
1988,5,9,"Steep walled canyon","Chiapas","Between Finca Cuxtepeque and Finca Cabañas",15.747222,-92.969444,"Quercus",NA,"castanea",550,"no"
1991,11,7,"Steep slope along ridge","Chiapas","Ridge S of cerro Baúl",16.716667,-93.716667,"Quercus",NA,"segoviensis",690,"no"
1986,10,21,"Slope","Chiapas","Navenchauc",16.738889,-92.777778,"Quercus",NA,"segoviensis",950,"no"
1969,6,1,"NO DISPONIBLE","Chiapas","Lago de Colores, Lagos de Montebello",16.105556,-91.708333,"Quercus",NA,"elliptica",750,"no"
1957,8,16,"Slope of hill across the valley","Chiapas","SE of San Cristóbal de Las Casas",16.709722,-92.605556,"Quercus",NA,"crispipilis",1090,"no"
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus",NA,"elliptica",885,"no"
1984,11,5,"Rocky slope","Chiapas","SW of La Soledad on road to Las Margaritas",16.494444,-91.516667,"Quercus",NA,"crispipilis",750,"no"
1987,6,NA,"Roadside","Chiapas","6 km W of Ocosingo on road to San Cristóbal de Las Casas",16.85,-92.1,"Quercus",NA,"sapotifolia",570,"no"
1981,8,11,"NO DISPONIBLE","Chiapas","above Finca Cuxtepec",15.722222,-92.980556,"Quercus",NA,"cortesii",675,"no"
1966,8,8,"Moist gradual slope","Chiapas","Mahosik'",16.913889,-92.469444,"Quercus",NA,"xalapensis",650,"no"
1988,6,7,"Streambank","Chiapas","5 km SW of Jitotol",17.038889,-92.875,"Quercus",NA,"cortesii",850,"no"
1988,3,9,"Bosque","Chiapas","Xuke Ton",16.827778,-92.659722,"Quercus",NA,"crispipilis",1135,"no"
1983,11,14,"Ridge","Chiapas","SE cerro Baúl, 14 km NW Rizo de Oro along road to Rodulfo Figueroa",16.541667,-94.166667,"Quercus",NA,"acutifolia",750,"no"
1983,11,18,"ravine","Chiapas","NE side of cerro Tres Picos near Tres Picos",16.233333,-93.586111,"Quercus",NA,"elliptica",500,"no"
1983,11,13,"Steep canyon and crest of ridge","Chiapas","La Mina microwave station",16.238889,-93.897222,"Quercus",NA,"peduncularis",500,"no"
1983,11,14,"Ridge","Chiapas","SE cerro Baúl, 14 km NW Rizo de Oro along road to Rodulfo Figueroa",16.541667,-94.166667,"Quercus",NA,"acutifolia",750,"no"
1988,10,29,"Steep canyon","Chiapas","14 km SE La Trinitaria",16.016667,-92.016667,"Quercus",NA,"segoviensis",585,"no"
1981,3,11,"Cultivated fields and slopes","Chiapas","Near Zinacantán Center",16.758333,-92.725,"Quercus",NA,"skutchii",1100,"no"
1971,12,29,"Slope","Chiapas","7 km E Frontera Comalapa along road to Ciudad Cuauhtémoc",15.698611,-92.091667,"Quercus",NA,"segoviensis",500,"no"
1976,8,18,"Slope","Chiapas","Along road from Zinacantán to Ixtapa, near Vo'bits",16.788889,-92.819444,"Quercus",NA,"segoviensis",700,"no"
1945,4,19,"Canyon","Chiapas","5 km WNW of San Cristóbal de Las Casas",16.738889,-92.7,"Quercus",NA,"laurina",1300,"no"
1981,9,10,"Open forest","Chiapas","5 km SE of Jitotol along road to Bochil",17.026389,-92.848611,"Quercus",NA,"insignis",900,"insignis"
1988,5,10,"Canyons and ridges","Chiapas","NE slope of cerro Venado above Finca Cuxtepeques",15.719444,-92.980556,"Quercus",NA,"sapotifolia",750,"no"
1986,12,9,"Slope","Chiapas","8 km NE of La Soledad along road from Las Margaritas to Campo Alegre",16.527778,-91.801389,"Quercus",NA,"segoviensis",800,"no"
1971,10,NA,"Steep slope","Chiapas","19 km N of Ocozocoautla de Espinosa, along road to Malpaso",16.886111,-93.45,"Quercus",NA,"sapotifolia",450,"no"
1983,11,19,"Ridge","Chiapas","Just N of Finca Cuxtepec",15.747222,-92.966667,"Quercus",NA,"sapotifolia",650,"no"
1988,5,21,"Ridge","Chiapas","N of Coapilla towards Ocotepec and Tapalapa",17.151389,-93.156944,"Quercus",NA,"cortesii",850,"no"
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus",NA,"candicans",885,"no"
1988,5,3,"Stream bank","Chiapas","La Mina microwave station (Cintalapa)",16.455556,-94.019444,"Quercus",NA,"",450,"no"
1964,1,30,"Slope","Chiapas","Kulak'tik",16.866667,-92.477778,"Quercus",NA,"candicans",850,"no"
1988,5,28,"Ridge","Chiapas","E slope of cerro Muktavits (cerro Huitepec)",16.741667,-92.688889,"Quercus",NA,"skutchii",1300,"no"
1965,7,22,"Steep slope","Chiapas","5 km S of Aguacatenango along road to Pinola Las Rosas",16.4375,-92.405556,"Quercus",NA,"crispipilis",900,"no"
1964,11,24,"Slope","Chiapas","Kulak'tik, Barrio de Chaná",16.866667,-92.477778,"Quercus",NA,"peduncularis",850,"no"
1971,9,7,"Slope with grassy openings and clearings","Chiapas","3 km NW of Pueblo Nuevo Solistahuacán in the vicinity of Clínica Yerba Buena",17.186111,-92.902778,"Quercus",NA,"acutifolia",900,"no"
1984,11,5,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus",NA,"bumelioides",1150,"bumelioides"
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus",NA,"skinneri",885,"skinneri"
1988,11,5,"Steep walled canyon","Chiapas","Between Finca Cuxtepeque and Finca Cabañas",15.747222,-92.969444,"Quercus",NA,"segoviensis",550,"no"
1971,11,3,"Ridge","Chiapas","16 km NW Rizo de Oro along logging road to Col. Figueroa, SE of Cerro Baúl on the border with Oaxaca",16.552778,-94.180556,"Quercus",NA,"",700,"no"
1988,9,22,"NO DISPONIBLE","Chiapas","Head of La Chacona canyon between Tuxtla and San Fernando",16.8,-93.166667,"Quercus",NA,"peduncularis",425,"no"
1949,3,25,"NO DISPONIBLE","Chiapas","Foot of cerro Huitepec",16.741667,-92.691667,"Quercus",NA,"crassifolia",1300,"no"
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus",NA,"benthamii",1150,"no"
1988,5,3,"Stream bank","Chiapas","La Mina microwave station (Cintalapa)",16.455556,-94.019444,"Quercus",NA,"",450,"no"
1980,12,6,"Cliff faces and limestone bluffs","Chiapas","El Sumidero, 22 km N of Tuxtla Gutiérrez",16.827778,-93.095833,"Quercus",NA,"sebifera",600,"no"
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus",NA,"salicifolia",1150,"no"
1964,11,28,"Steep moist slope","Chiapas","Oshtewits",16.913889,-92.472222,"Quercus",NA,"candicans",650,"no"
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus",NA,"sapotifolia",837.5,"no"
1991,6,27,"Suelo arenoso","Chiapas","8 km al N de Ocozocoautla",16.816667,-93.416667,"Quercus",NA,"oleoides",500,"no"
1986,11,5,"Ridge","Chiapas","Above El Rosario along road from Motozintla to Huixtla",15.325,-92.291667,"Quercus",NA,"skinneri",850,"skinneri"
1988,10,29,"Steep canyon","Chiapas","14 km SE La Trinitaria",16.016667,-92.016667,"Quercus",NA,"polymorpha",585,"no"
1973,5,13,"Slopes","Chiapas","E Lago Tziscao, Montebello",16.094444,-91.747222,"Quercus",NA,"salicifolia",650,"no"
1987,5,9,"NO DISPONIBLE","Chiapas","12 km from turnoff hwy 190 along dirt road to Siltepec, S of Motozintla",15.425,-92.315278,"Quercus",NA,"laurina",1250,"no"
1964,8,8,"Crest of ridge","Chiapas","San Antonio",16.813889,-92.494444,"Quercus",NA,"crispipilis",1000,"no"
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus",NA,"elliptica",837.5,"no"
1965,7,22,"Steep slope","Chiapas","5 km S of Aguacatenango along road to Pinola Las Rosas",16.4375,-92.405556,"Quercus",NA,"segoviensis",900,"no"
1948,7,14,"NO DISPONIBLE","Chiapas","El Triunfo",15.356944,-92.540278,"Quercus",NA,"lancifolia",350,"lancifolia"
1986,11,5,"Ridge","Chiapas","7 km SE of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus",NA,"skinneri",885,"skinneri"
1966,12,12,"Slope","Chiapas","Camino de Zinacantán a Ixtapa",16.722222,-92.786111,"Quercus",NA,"candicans",825,"no"
1945,4,18,"NO DISPONIBLE","Chiapas","5 km W of San Cristóbal de Las Casas on S slope of cerro Huitepec",16.738889,-92.697222,"Quercus",NA,"crassifolia",1300,"no"
1971,10,16,"Crest of sierra with riparian situations","Chiapas","12 km S of Hwy 190, near Rizo de Oro, near microwave station of La Mina",16.461111,-94.033333,"Quercus",NA,"acutifolia",500,"no"
1984,11,5,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus",NA,"sapotifolia",1150,"no"
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus",NA,"sapotifolia",837.5,"no"
1965,4,12,"Heavily wooded creek bank","Chiapas","NE boundary of Aguacatenango",16.4875,-92.394444,"Quercus",NA,"segoviensis",970,"no"
1988,5,19,"Slope","Chiapas","Jokosik",16.75,-92.456944,"Quercus",NA,"segoviensis",1350,"no"
1988,5,21,"Ridge","Chiapas","N of Coapilla towards Ocotepec and Tapalapa",17.151389,-93.156944,"Quercus",NA,"peduncularis",850,"no"
1986,11,NA,"Slope","Chiapas","9 km E of Frontera Comalapa on road to Paso Hondo",15.683333,-92.066667,"Quercus",NA,"peduncularis",442.5,"no"
1965,1,26,"Dense woodland","Chiapas","18 km NE La Trinitaria, along road to Lagos de Montebello",16.133333,-91.883333,"Quercus",NA,"peduncularis",885,"no"
1981,10,21,"Ridge","Chiapas","10 km N of Teopisca along hwy 190 near Rancho Belem",16.588889,-92.508333,"Quercus",NA,"crispipilis",1050,"no"
1986,10,21,"Sandstone slope","Chiapas","Near Escopetazo",16.755556,-92.930556,"Quercus",NA,"acutifolia",600,"no"
1988,9,NA,"Rocky slope","Chiapas","El Chorreadero",16.758333,-92.966667,"Quercus",NA,"segoviensis",400,"no"
1981,9,29,"Rocky slope","Chiapas","SW of La Soledad along road to Las Margaritas",16.494444,-91.516667,"Quercus",NA,"crispipilis",750,"no"
1989,8,1,"Very disturbed area along road","Chiapas","3 km E of the junction with hwy 195 on hwy 190, ca. 47 km W from San Cristóbal de Las Casas",16.766667,-92.916667,"Quercus",NA,"elliptica",650,"no"
1970,6,19,"NO DISPONIBLE","Chiapas","5 km N of Pueblo Nuevo Solistahuacán on grounds of Loma Linda Biology Station",17.194444,-92.916667,"Quercus",NA,"acutifolia",950,"no"
1983,11,14,"Ridge","Chiapas","SE cerro Baúl, 14 km NW Rizo de Oro along road to Rodulfo Figueroa",16.541667,-94.166667,"Quercus",NA,"acutifolia",750,"no"
1964,11,20,"Steep slope","Chiapas","Shishintonil entre Tenejapa y Pokolum, barrio de Ho' Ho' Ch'en",16.852778,-92.486111,"Quercus",NA,"candicans",1000,"no"
1976,10,15,"Slopes","Chiapas","5 km from hwy 190 on logging rd from Laguna Chamula microwave station",16.475,-92.258333,"Quercus",NA,"rugosa",1150,"no"
1977,1,NA,"NO DISPONIBLE","Chiapas","SE La Trinitaria along road to PEMEX oil well, aprox. 1.5 km from hwy 190",16.1,-92.033333,"Quercus",NA,"peduncularis",760,"no"
1991,11,7,"Steep slope along ridge","Chiapas","Ridge S of cerro Baúl",16.716667,-93.716667,"Quercus",NA,"crassifolia",690,"no"
1988,5,NA,"Sandstone bluffs","Chiapas","9 km N of Ocozocoautla along road to Malpaso",16.833333,-93.416667,"Quercus",NA,"sapotifolia",540,"no"
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus",NA,"sapotifolia",837.5,"no"
1968,11,NA,"NO DISPONIBLE","Chiapas","Nachig",16.719444,-92.705556,"Quercus",NA,"rugosa",1250,"no"
1986,11,4,"Steep slope","Chiapas","5 km W of Motozintla on road to Huixtla",15.331944,-92.266667,"Quercus",NA,"peduncularis",880,"no"
1984,11,5,"Broad ridge","Chiapas","Along road from Las Margaritas to Campo Alegre",16.491667,-91.806944,"Quercus",NA,"benthamii",1150,"no"
1981,7,21,"Slope","Chiapas","Río Laja, 5 km N of Ixtapa, along road to Soyaló",16.841667,-92.902778,"Quercus",NA,"peduncularis",550,"no"
1983,11,19,"Ridge","Chiapas","N of Finca Cuxtepec",15.747222,-92.966667,"Quercus",NA,"castanea",650,"no"
1945,4,23,"Cutover slope rocky limestone hills","Chiapas","3 km NNE of San Cristóbal de Las Casas",16.769444,-92.616667,"Quercus",NA,"segoviensis",1200,"no"
1984,11,5,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus",NA,"sapotifolia",1150,"no"
1964,11,22,"Slope","Chiapas","Near Pokokum de Sibanil Ha'",16.85,-92.433333,"Quercus",NA,"sapotifolia",850,"no"
1964,11,23,"NO DISPONIBLE","Chiapas","Yehts 'Uk 'kum",16.894444,-92.451389,"Quercus",NA,"candicans",750,"no"
1986,12,6,"Ridge","Chiapas","W of Belem along road from San Cristóbal de Las Casas to Teopisca",16.591667,-92.513889,"Quercus",NA,"crispipilis",1050,"no"
1987,8,NA,"Ladera de cerro","Chiapas","San José, 6 km E de Unión Juárez",15.058333,-92.0875,"Quercus",NA,"skinneri",550,"skinneri"
1970,9,25,"Slope with grassy openings and clearings","Chiapas","3 km NW of Pueblo Nuevo Solistahuacán in the vicinity of Clínica Yerba Buena",17.186111,-92.902778,"Quercus",NA,"acutifolia",900,"no"
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus",NA,"peduncularis",837.5,"no"
1974,9,15,"Slopes","Chiapas","8 km E Las Margaritas along road to La Soledad",16.352778,-91.958333,"Quercus",NA,"peduncularis",800,"no"
1974,10,11,"Slopes","Chiapas","4 km above Jaltenango, along road to Finca Prusia",15.840278,-92.758333,"Quercus",NA,"peduncularis",450,"no"
1981,10,8,"NO DISPONIBLE","Chiapas","Banabil",16.783333,-92.513889,"Quercus",NA,"crassifolia",1200,"no"
1984,11,NA,"Rocky slope","Chiapas","SW of La Soledad on road to Las Margaritas",16.494444,-91.516667,"Quercus",NA,"segoviensis",750,"no"
1980,11,30,"Slope","Chiapas","30 N of Las Cruces near La Ciénega de León",16.663889,-93.880556,"Quercus",NA,"peduncularis",540,"no"
1976,8,15,"Steep heavily wooded slope","Chiapas","Summit of Muk'tavits, cerro Huitepec",16.741667,-92.697222,"Quercus",NA,"rugosa",1300,"no"
1989,4,NA,"Cañada honda","Chiapas","Campamento HQ, Reserva El Triunfo, Polígono 1",15.65,-92.8,"Quercus",NA,"skinneri",730,"skinneri"
1988,6,7,"Streambank","Chiapas","5 km SW of Jitotol",17.038889,-92.875,"Quercus",NA,"insignis",850,"insignis"
1986,12,4,"Ridge","Chiapas","13 km N of Berriozábal at Pozo Turipache",16.843056,-93.304167,"Quercus",NA,"lancifolia",550,"lancifolia"
1988,5,10,"Canyons and ridges","Chiapas","NE slope of cerro Venado above Finca Cuxtepeques",15.719444,-92.980556,"Quercus",NA,"skinneri",750,"skinneri"
1964,12,15,"Slope","Chiapas","1 km NW of Aguacatenango",16.473611,-92.426389,"Quercus",NA,"rugosa",900,"no"
1988,5,7,"Slope","Chiapas","5 km NW of Huistán along road to San José de Las Flores",16.736111,-92.488889,"Quercus",NA,"crassifolia",1175,"no"
1991,11,7,"Steep slope along ridge","Chiapas","S slope of cerro Baúl",16.716667,-93.716667,"Quercus",NA,"scytophylla",690,"no"
1967,8,7,"NO DISPONIBLE","Chiapas","40 km S Bochil along road to Tuxtla",16.8,-92.9,"Quercus",NA,"peduncularis",630,"no"
1986,12,6,"Ridge","Chiapas","W of Belem along road from San Cristóbal de Las Casas to Teopisca",16.591667,-92.513889,"Quercus",NA,"crispipilis",1050,"no"
1964,7,28,"Slope","Chiapas","5 km SW of Aguacatenango",16.434722,-92.4,"Quercus",NA,"acutifolia",850,"no"
1986,11,29,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus",NA,"salicifolia",1150,"no"
1986,10,21,"Slope","Chiapas","Navenchauc",16.738889,-92.777778,"Quercus",NA,"segoviensis",950,"no"
1982,1,11,"Ridge","Chiapas","Just N of Finca Cuxtepec",15.747222,-92.966667,"Quercus",NA,"castanea",650,"no"
1988,10,21,"Slope","Chiapas","Above Coapilla on road to Pantepec",17.184722,-93.147222,"Quercus",NA,"insignis",950,"insignis"
1965,1,24,"Slope","Chiapas","8 km S of Pueblo Nuevo Solistahuacán along road to Jitotol",17.115278,-92.865278,"Quercus",NA,"sapotifolia",800,"no"
1972,12,28,"Slope along steep ravine","Chiapas","38 km E of Huixtla above Tolimán on the road to Motozintla",15.326389,-92.319444,"Quercus",NA,"candicans",625,"no"
1987,5,NA,"NO DISPONIBLE","Chiapas","12 km from turnoff hwy 190 along dirt road to Siltepec, S of Motozintla",15.425,-92.315278,"Quercus",NA,"salicifolia",1250,"no"
1964,11,17,"Slope","Chiapas","3 km N of hwy 190 along the old road to Huistán",16.673611,-92.522222,"Quercus",NA,"crispipilis",1150,"no"
1984,11,6,"Slope","Chiapas","8 km NNE of La Soledad along logging road from Las Margaritas to Campo Alegre",16.527778,-91.801389,"Quercus",NA,"crispipilis",800,"no"
1980,10,8,"Sandstone bluffs","Chiapas","7 km N of Ocozocoautla de Espinosa",16.8,-93.4,"Quercus",NA,"oleoides",500,"no"
1984,11,5,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus",NA,"salicifolia",1150,"no"
1988,3,8,"NO DISPONIBLE","Chiapas","Pajal Ton, 2 km al N de Amatenango del Valle",16.533333,-92.433333,"Quercus",NA,"crispipilis",885,"no"
1984,11,5,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus",NA,"salicifolia",1150,"no"
1986,12,6,"Ridge","Chiapas","W of Belem along road from San Cristóbal de Las Casas to Teopisca",16.591667,-92.513889,"Quercus",NA,"crispipilis",1050,"no"
1972,12,10,"Steep slopes","Chiapas","E base of cerro Tres Picos, ca. cerro Bola on logging road to Agrónomos Mexicanos",16.183333,-93.586111,"Quercus",NA,"benthamii",800,"no"
1986,11,5,"Ridge","Chiapas","Above El Rosario along road from Motozintla to Huixtla",15.325,-92.291667,"Quercus",NA,"benthamii",850,"no"
1964,7,14,"Slope","Chiapas","Mahben Chauk, above Habenal along the Ala Shashib river",16.883333,-92.466667,"Quercus",NA,"polymorpha",530,"no"
1979,12,3,"Bosque abierto","Chiapas","1.5 km N entronque terracería a Yajalón desde carretera de Palenque a Ocosingo",17,-92.15,"Quercus",NA,"peduncularis",485,"no"
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus",NA,"peduncularis",837.5,"no"
1983,11,18,"Steep slope","Chiapas","23 km E of Tierra y Libertad on road to Villaflores",16.415278,-93.715278,"Quercus",NA,"castanea",350,"no"
