"year","month","day","habitat","stateProvince","locality","decimalLatitude","decimalLongitude","scientificName","genus","subgenus","specificEpithet","elevation"
1986,11,4,"Steep slope","Chiapas","5 km W of Motozintla on road to Huixtla",15.331944,-92.266667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",880
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",885
1986,11,NA,"Slope","Chiapas","11 km SW of Frontera Comalapa along road to Motozintla",15.55,-92.133333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",395
1983,11,14,"Ridge","Chiapas","16 km NW Rizo de Oro along logging road to Col. Figueroa, SE of Cerro Baúl on the border with Oaxaca",16.552778,-94.180556,"Quercus salicifolia Née","Quercus",NA,"salicifolia",700
1977,7,NA,"Pasture covered with shrubs","Chiapas","5 km N of Ocozocoautla on gravel road to Apicpac",16.816667,-93.416667,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",450
1974,10,11,"Slopes","Chiapas","4 km above Jaltenango, along road to Finca Prusia",15.840278,-92.758333,"Quercus skinneri Benth.","Quercus",NA,"skinneri",375
1988,6,7,"Streambank","Chiapas","5 km SW of Jitotol",17.038889,-92.875,"Quercus insignis M.Martens & Galeotti","Quercus",NA,"insignis",850
1986,11,5,"Ridge","Chiapas","Above El Rosario along road from Motozintla to Huixtla",15.325,-92.291667,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",850
1988,6,7,"Streambank","Chiapas","5 km SW of Jitotol",17.038889,-92.875,"Quercus insignis M.Martens & Galeotti","Quercus",NA,"insignis",850
1979,9,NA,"Slope","Chiapas","5 km E Rizo de Oro on road to La Mina microwave station near Mex 190",16.466667,-94.033333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",495
1973,3,3,"Dry slope","Chiapas","60 km NW of Soyaló above Copainalá",17.101389,-93.218056,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",250
1988,5,6,"Sandstone bluffs","Chiapas","9 km N of Ocozocoautla along road to Malpaso",16.833333,-93.416667,"Quercus elliptica Née","Quercus",NA,"elliptica",540
1988,5,21,"Ridge","Chiapas","N of Coapilla towards Ocotepec and Tapalapa",17.151389,-93.156944,"Quercus vicentensis Trel.","Quercus",NA,"vicentensis",850
1983,11,18,"Steep slope","Chiapas","23 km E of Tierra y Libertad on road to Villaflores",16.415278,-93.715278,"Quercus acutifolia Née","Quercus",NA,"acutifolia",350
1964,11,17,"Slope","Chiapas","3 km N of hwy 190 along the old road to Huistán",16.673611,-92.522222,"Quercus rugosa Née","Quercus",NA,"rugosa",1150
1965,7,12,"Steep slope","Chiapas","Above Tenejapa center on road to San Cristóbal de Las Casas",16.813889,-92.502778,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1100
1988,4,30,"Summit","Chiapas","Cerro Muktavits (cerro Huitepec)",16.741667,-92.688889,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1300
1971,11,5,"Steep walled ravine and sandstone bluffs","Chiapas","3 km N of Ocozocoautla de Espinosa along road to Malpaso",16.791667,-93.388889,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",450
1965,7,14,"Slope","Chiapas","Kulak'tik",16.866667,-92.477778,"Quercus xalapensis Bonpl.","Quercus",NA,"xalapensis",850
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1150
1988,9,24,"Ridge","Chiapas","Tres Lagunas, on road from Comitán to Villa Las Rosas (Lagunas Grandes?)",16.416667,-92.266667,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",1050
1983,11,18,"ravine","Chiapas","NE side of cerro Tres Picos near Tres Picos",16.233333,-93.586111,"Quercus xalapensis Bonpl.","Quercus",NA,"xalapensis",500
1983,11,19,"Ridge","Chiapas","Just N of Finca Cuxtepec",15.747222,-92.966667,"Quercus peduncularis Née","Quercus",NA,"peduncularis",650
1962,9,14,"Forest clearing","Chiapas","3 km N of Pueblo Nuevo Solistahuacán",17.183333,-92.883333,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",900
1971,9,NA,"Slope with transitional forest","Chiapas","3 km NW of Pueblo Nuevo Solistahuacán in the vicinity of Clínica Yerba Buena",17.186111,-92.902778,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",900
1983,11,13,"Steep canyon and crest of ridge","Chiapas","La Mina microwave station",16.238889,-93.897222,"Quercus L.","Quercus",NA,"",500
1965,10,2,"Steep slope along the river","Chiapas","Río Chik Há, Matsab, Barrio de Yashanal",16.780556,-92.488889,"Quercus rugosa Née","Quercus",NA,"rugosa",1200
1976,8,16,"Second growth slope","Chiapas","Chiquinivalvo",16.708333,-92.85,"Quercus elliptica Née","Quercus",NA,"elliptica",750
1981,9,14,"Ridge","Chiapas","23 km W of Las Cruces along road to La Mina microwave station",16.463889,-94.022222,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",450
1964,7,30,"Slope","Chiapas","SW side of cerro Tzontehuitz",16.825,-92.591667,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1325
1988,5,21,"Ridge","Chiapas","N of Coapilla towards Ocotepec and Tapalapa",17.151389,-93.156944,"Quercus vicentensis Trel.","Quercus",NA,"vicentensis",850
1969,6,NA,"NO DISPONIBLE","Chiapas","16 km S of Teopisca",16.4,-92.383333,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1050
1972,12,28,"Steep slopes","Chiapas","48 km NE of Huixtla along road to Motozintla",15.334722,-92.252778,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",950
1983,11,13,"Steep canyon and crest of ridge","Chiapas","La Mina microwave station",16.238889,-93.897222,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",500
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",885
1980,12,1,"Slope","Chiapas","Near La Ciénega de León on the Oaxaca-Chiapas border",16.669444,-93.875,"Quercus candicans Née","Quercus",NA,"candicans",575
1988,5,9,"Steep walled canyon","Chiapas","Between Finca Cuxtepeque and Finca Cabañas",15.747222,-92.969444,"Quercus cortesii Liebm.","Quercus",NA,"cortesii",550
1965,1,18,"Slope","Chiapas","8 km NE of Soyaló on road to Bochil",16.916667,-92.9,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",750
1981,8,9,"NO DISPONIBLE","Chiapas","Near Carmen Xhan and the ruins of Chinkultik",16.133333,-91.783333,"Quercus peduncularis Née","Quercus",NA,"peduncularis",762.5
1965,10,10,"Steep slope","Chiapas","Banabil",16.783333,-92.513889,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1200
1986,11,6,"Steep slope","Chiapas","11 km SW of Ojo de Agua along road to El Rosario and Niquivil",15.45,-92.3,"Quercus candicans Née","Quercus",NA,"candicans",915
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus salicifolia Née","Quercus",NA,"salicifolia",1150
1988,5,24,"Slope","Chiapas","Cinco Lagunas, Lagos de Montebello",16.097222,-91.666667,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",800
1980,10,25,"Open wet Savanna","Chiapas","8 km N of Palenque along road to Catazajá",17.55,-92.016667,"Quercus oleoides Schltdl. & Cham.","Quercus",NA,"oleoides",100
1988,9,NA,"Rocky slope","Chiapas","El Chorreadero",16.758333,-92.966667,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",400
1991,11,7,"Steep slope along ridge","Chiapas","Ridge S of cerro Baúl",16.716667,-93.716667,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",690
1976,8,8,"NO DISPONIBLE","Chiapas","On road to San Lucas Zapotal, 3 km from hwy 190",16.713889,-92.691667,"Quercus rugosa Née","Quercus",NA,"rugosa",1150
1983,11,18,"ravine","Chiapas","NE side of cerro Tres Picos near Tres Picos",16.233333,-93.586111,"Quercus xalapensis Bonpl.","Quercus",NA,"xalapensis",500
1984,11,5,"Rocky slope","Chiapas","SW of La Soledad on road to Las Margaritas",16.494444,-91.516667,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",750
1986,12,8,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus bumelioides Liebm.","Quercus",NA,"bumelioides",1150
1984,11,5,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus bumelioides Liebm.","Quercus",NA,"bumelioides",1150
1983,11,14,"Ridge","Chiapas","SE cerro Baúl, 14 km NW Rizo de Oro along road to Rodulfo Figueroa",16.541667,-94.166667,"Quercus L.","Quercus",NA,"",750
1986,11,4,"Steep slope","Chiapas","5 km W of Motozintla on road to Huixtla",15.331944,-92.266667,"Quercus acutifolia Née","Quercus",NA,"acutifolia",880
1976,8,3,"Steep canyon","Chiapas","Below Navenchauc",16.722222,-92.786111,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1100
1988,11,NA,"Slopes near crest of ridge","Chiapas","30 km ESE of Tierra y Libertad on road to Agrónomos Mexicanos",16.383333,-93.783333,"Quercus L.","Quercus",NA,"",585
1957,8,NA,"Dry rocky hill","Chiapas","Amatenango del Valle",16.530556,-92.45,"Quercus acutifolia Née","Quercus",NA,"acutifolia",900
1988,9,22,"NO DISPONIBLE","Chiapas","Head of La Chacona canyon between Tuxtla and San Fernando",16.8,-93.166667,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",425
1983,11,14,"Ridge","Chiapas","SE cerro Baúl, 14 km NW Rizo de Oro along road to Rodulfo Figueroa",16.541667,-94.166667,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",750
1945,4,20,"Cutover slope rocky limestone canyon","Chiapas","3 km E of San Cristóbal de Las Casas",16.722222,-92.775,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",1200
1983,11,13,"Steep canyon and crest of ridge","Chiapas","La Mina microwave station",16.238889,-93.897222,"Quercus elliptica Née","Quercus",NA,"elliptica",500
1980,10,21,"NO DISPONIBLE","Chiapas","above Finca Cuxtepec",15.722222,-92.980556,"Quercus cortesii Liebm.","Quercus",NA,"cortesii",675
1991,11,7,"Steep slope along ridge","Chiapas","Ridge S of cerro Baúl",16.716667,-93.716667,"Quercus elliptica Née","Quercus",NA,"elliptica",690
1945,4,21,"Disturbed forest on limestone hills","Chiapas","5 km S of San Cristóbal de Las Casas",16.697222,-92.602778,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",1100
1965,1,25,"Slope","Chiapas","2 km NW of Pueblo Nuevo Solistahuacán",17.176389,-92.901389,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",870
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus elliptica Née","Quercus",NA,"elliptica",837.5
1972,9,23,"Steep slope","Chiapas","10 km SW of Ocosingo along road to San Cristóbal de Las Casas",16.833333,-92.108333,"Quercus acutifolia Née","Quercus",NA,"acutifolia",650
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1150
1988,5,31,"Steep ridge","Chiapas","EL ROSARIO",15.325,-92.295833,"Quercus insignis M.Martens & Galeotti","Quercus",NA,"insignis",800
1983,11,18,"ravine","Chiapas","NE side of cerro Tres Picos near Tres Picos",16.233333,-93.586111,"Quercus xalapensis Bonpl.","Quercus",NA,"xalapensis",500
1981,9,30,"Slope","Chiapas","On road from La Soledad to Mormón and San Quintín",16.365278,-91.615278,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",650
1965,1,26,"Dense woodland","Chiapas","18 km NE La Trinitaria, along road to Lagos de Montebello",16.133333,-91.883333,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",885
1980,12,12,"Stream bank with slopes","Chiapas","Vicente Guerrero",16.051389,-92.972222,"Quercus acutifolia Née","Quercus",NA,"acutifolia",300
1976,8,18,"Slope","Chiapas","Along road from Zinacantán to Ixtapa, near Vo'bits",16.788889,-92.819444,"Quercus peduncularis Née","Quercus",NA,"peduncularis",700
1976,12,14,"Steep slope","Chiapas","Near Ojo de Agua, along road from Toliman to Niquivil",15.305556,-92.295833,"Quercus castanea Née","Quercus",NA,"castanea",1000
1988,5,24,"Slope","Chiapas","Cinco Lagunas, Lagos de Montebello",16.097222,-91.666667,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",800
1976,10,24,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus bumelioides Liebm.","Quercus",NA,"bumelioides",1150
1968,4,24,"Moist gradual slope","Chiapas","Mahosik'",16.913889,-92.469444,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",650
1972,2,9,"Steep slope","Chiapas","E base of cerro Tres Picos, ca. cerro Bola on logging road to Agrónomos Mexicanos",16.183333,-93.586111,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",800
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1150
1986,10,21,"Sandstone slope","Chiapas","Near Escopetazo",16.755556,-92.930556,"Quercus elliptica Née","Quercus",NA,"elliptica",600
1981,4,11,"Steep slope","Chiapas","5 km S of Aguacatenango along road to Pinola Las Rosas",16.4375,-92.405556,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",900
1965,7,26,"Slope","Chiapas","27 km E La Trinitaria along road to Montebello",16.113889,-91.822222,"Quercus peduncularis Née","Quercus",NA,"peduncularis",750
1981,9,14,"Ridge","Chiapas","23 km W of Las Cruces along road to La Mina microwave station",16.463889,-94.022222,"Quercus L.","Quercus",NA,"",450
1981,7,3,"Broad ridge","Chiapas","Third ridge along logging road from Las Margaritas to Campo Alegre",16.491667,-91.809722,"Quercus bumelioides Liebm.","Quercus",NA,"bumelioides",1150
1964,8,5,"Slope","Chiapas","W of Tenejapa center along trail to Paraíso",16.808333,-92.5,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1100
1988,10,21,"Slope","Chiapas","Above Coapilla on road to Pantepec",17.184722,-93.147222,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",950
1988,5,10,"Canyons and ridges","Chiapas","NE slope of cerro Venado above Finca Cuxtepeques",15.719444,-92.980556,"Quercus vicentensis Trel.","Quercus",NA,"vicentensis",750
1988,5,21,"Ridge","Chiapas","N of Coapilla towards Ocotepec and Tapalapa",17.151389,-93.156944,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",850
1986,11,7,"Steep slope on ridge","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1150
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus benthamii A.DC.","Quercus",NA,"benthamii",1150
1965,10,13,"Steep slope","Chiapas","5 km S of Aguacatenango along road to Pinola Las Rosas",16.4375,-92.405556,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",900
1964,12,12,"Steep grassy slope near schoolhouse","Chiapas","Toh Tik along the road to Chenalhó",16.847222,-92.644444,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",1000
1986,11,4,"Steep slope","Chiapas","5 km W of Motozintla on road to Huixtla",15.331944,-92.266667,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",880
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",885
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus salicifolia Née","Quercus",NA,"salicifolia",1150
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus vicentensis Trel.","Quercus",NA,"vicentensis",885
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",837.5
1964,11,17,"Slope","Chiapas","3 km N of hwy 190 along the old road to Huistán",16.673611,-92.522222,"Quercus rugosa Née","Quercus",NA,"rugosa",1150
1991,11,7,"Steep slope along ridge","Chiapas","Ridge S of cerro Baúl",16.716667,-93.716667,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",690
1965,5,28,"Steep slope","Chiapas","5 km S of Aguacatenango along road to Pinola Las Rosas",16.4375,-92.405556,"Quercus polymorpha Schltdl. & Cham.","Quercus",NA,"polymorpha",900
1976,10,24,"Slope","Chiapas","8 km NNE of La Soledad along logging road from Las Margaritas to Campo Alegre",16.527778,-91.801389,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",800
1965,7,12,"Steep slope","Chiapas","Along road to San Cristóbal de las Casas above Tenejapa Center",16.813889,-92.502778,"Quercus skutchii Trel.","Quercus",NA,"skutchii",1100
1988,11,NA,"Slopes near crest of ridge","Chiapas","30 km ESE of Tierra y Libertad on road to Agrónomos Mexicanos",16.383333,-93.783333,"Quercus L.","Quercus",NA,"",585
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus vicentensis Trel.","Quercus",NA,"vicentensis",885
1965,10,3,"Steep slope","Chiapas","Along trail from Tenejapa Center to San Antonio",16.816667,-92.5,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1100
1986,11,7,"Steep slope on ridge","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1150
1988,9,3,"Slope","Chiapas","Banabil",16.783333,-92.513889,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",1200
1983,11,19,"Ridge","Chiapas","N of Finca Cuxtepec",15.747222,-92.966667,"Quercus castanea Née","Quercus",NA,"castanea",650
1986,4,17,"On ridge top with low oak scrub and pines","Chiapas","6 km on road from San Cristóbal de Las Casas to Estación microondas Tzontehuitz",16.781944,-92.590278,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1250
1964,11,24,"Steep slope near the summit","Chiapas","Summit of road from San Cristóbal de Las Casas to Teopisca",16.630556,-92.530556,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1200
1986,11,5,"Ridge","Chiapas","7 km SW of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",885
1988,10,21,"Slope","Chiapas","Above Coapilla on road to Pantepec",17.184722,-93.147222,"Quercus insignis M.Martens & Galeotti","Quercus",NA,"insignis",950
1945,4,18,"NO DISPONIBLE","Chiapas","5 km W of San Cristóbal de Las Casas on S slope of cerro Huitepec",16.738889,-92.697222,"Quercus rugosa Née","Quercus",NA,"rugosa",1300
1981,9,NA,"Grassy slope","Chiapas","NE edge of San Cristobal de las Casas",16.748611,-92.613333,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",1125
1986,11,6,"Steep slope","Chiapas","1.5 km SW Ojo de Agua along road from El Rosario to Niquivil",15.318056,-92.288889,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",837.5
1984,11,5,"Rocky slope","Chiapas","SW of La Soledad on road to Las Margaritas",16.494444,-91.516667,"Quercus purulhana Trel.","Quercus",NA,"purulhana",750
1988,11,5,"Steep walled canyon","Chiapas","Between Finca Cuxtepeque and Finca Cabañas",15.747222,-92.969444,"Quercus sapotifolia Liebm.","Quercus",NA,"sapotifolia",550
1966,3,8,"Valley floor","Chiapas","Zinacantán centro",16.758333,-92.716667,"Quercus crassifolia Bonpl.","Quercus",NA,"crassifolia",1100
1988,5,21,"Ridge","Chiapas","N of Coapilla towards Ocotepec and Tapalapa",17.151389,-93.156944,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",850
1981,4,16,"NO DISPONIBLE","Chiapas","Above Huistán, on road to Oquem and Las Flores",16.701389,-92.543056,"Quercus rugosa Née","Quercus",NA,"rugosa",1310
1986,11,7,"Steep slope","Chiapas","NE of Cerro Boquerón on road from El Rosario to Niquivil",15.243056,-92.319444,"Quercus laurina Bonpl.","Quercus",NA,"laurina",1150
1988,9,24,"Ridge","Chiapas","Tres Lagunas, on road from Comitán to Villa Las Rosas (Lagunas Grandes?)",16.416667,-92.266667,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",1050
1986,12,7,"Slope","Chiapas","8 km NE of La Soledad along road from Las Margaritas to Campo Alegre",16.527778,-91.801389,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",800
1986,11,5,"Ridge","Chiapas","7 km SE of El Rosario along road to Ojo de Agua and Niquivil",15.3,-92.297222,"Quercus vicentensis Trel.","Quercus",NA,"vicentensis",885
1986,12,7,"Ridge","Chiapas","13 km N of Berriozábal at Pozo Turipache",16.843056,-93.304167,"Quercus lancifolia Schltdl. & Cham.","Quercus",NA,"lancifolia",550
1988,5,9,"Steep walled canyon","Chiapas","Between Finca Cuxtepeque and Finca Cabañas",15.747222,-92.969444,"Quercus castanea Née","Quercus",NA,"castanea",550
1991,11,7,"Steep slope along ridge","Chiapas","Ridge S of cerro Baúl",16.716667,-93.716667,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",690
1986,10,21,"Slope","Chiapas","Navenchauc",16.738889,-92.777778,"Quercus segoviensis Liebm.","Quercus",NA,"segoviensis",950
1969,6,1,"NO DISPONIBLE","Chiapas","Lago de Colores, Lagos de Montebello",16.105556,-91.708333,"Quercus elliptica Née","Quercus",NA,"elliptica",750
1957,8,16,"Slope of hill across the valley","Chiapas","SE of San Cristóbal de Las Casas",16.709722,-92.605556,"Quercus crispipilis Trel.","Quercus",NA,"crispipilis",1090
